prev_filename,new_filename,filename,page_height,page_width,page_height_scaled,page_width_scaled,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled
eqp14e00-page02_2.tif,eqp14e00-page02_2.jpg,312.tif,3296,2560,618.0,480.0,"Landry, J.T.",Yes,DLSignature,None,1436,1413,624,163,269,264,117,30
erk44a00_1.tif,erk44a00_1.jpg,314.tif,2292,1728,636.6666666666667,480.0,"Koplow, M.G.",Yes,DLSignature,None,910,1796,660,156,252,498,183,43
erw85a00.tif,erw85a00.jpg,316.tif,2292,1728,636.6666666666667,480.0,"Squires, W.C.",Yes,DLSignature,None,983,1244,390,124,273,345,108,34
erw85a00.tif,erw85a00.jpg,316.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,292,360,179,88,81,100,49,24
esk12d00.tif,esk12d00.jpg,317.tif,3150,2400,630.0,480.0,"Sherman, Alan",Yes,DLSignature,None,507,2339,370,163,101,467,74,32
esk12d00.tif,esk12d00.jpg,317.tif,3150,2400,630.0,480.0,,Yes,DLSignature,None,518,2124,524,96,103,424,104,19
eta15e00.tif,eta15e00.jpg,318.tif,3295,2560,617.8125,480.0,"Hendershot, M.L.",Yes,DLSignature,None,1188,2036,821,136,222,381,153,25
eta15e00.tif,eta15e00.jpg,318.tif,3295,2560,617.8125,480.0,NA,NA,DLLogo,None,1950,268,274,111,365,50,51,20
eut41e00.tif,eut41e00.jpg,319.tif,3296,2560,618.0,480.0,"Toohey, W.D.",Yes,DLSignature,None,1154,2281,801,302,216,427,150,56
evt93c00.tif,evt93c00.jpg,320.tif,2292,1728,636.6666666666667,480.0,"Clark, J.M.",Yes,DLSignature,None,624,1804,445,256,173,501,123,71
evz52d00-page02_2.tif,evz52d00-page02_2.jpg,322.tif,2292,1728,636.6666666666667,480.0,"Bergman, J.I.",Yes,DLSignature,None,894,1053,223,177,248,292,61,49
ewe36d00.tif,ewe36d00.jpg,323.tif,2292,1728,636.6666666666667,480.0,"Feldman, J.D.",Yes,DLSignature,None,231,1263,469,161,64,350,130,44
ewx61c00.tif,ewx61c00.jpg,324.tif,2292,1728,636.6666666666667,480.0,"Camisa, R.J.",Yes,DLSignature,None,250,1376,350,118,69,382,97,32
ewx61c00.tif,ewx61c00.jpg,324.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,755,204,186,110,209,56,51,30
exl43d00-page02_2.tif,exl43d00-page02_2.jpg,326.tif,3257,2544,614.5283018867925,480.00000000000006,"Neel, R.M.",Yes,DLSignature,None,1573,1462,738,130,296,275,139,24
exl43d00-page02_2.tif,exl43d00-page02_2.jpg,326.tif,3257,2544,614.5283018867925,480.00000000000006,,Yes,DLSignature,None,2052,1695,182,163,387,319,34,30
eys04c00-page04_1.tif,eys04c00-page04_1.jpg,329.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,735,230,204,133,204,63,56,36
eys04c00-page04_4.tif,eys04c00-page04_4.jpg,332.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,923,1066,353,94,256,296,98,26
eys04c00-page04_4.tif,eys04c00-page04_4.jpg,332.tif,2292,1728,636.6666666666667,480.0,"Ferraro, C.J.",Yes,DLSignature,None,261,1279,490,156,72,355,136,43
ezr04d00.tif,ezr04d00.jpg,333.tif,3252,2544,613.5849056603774,480.00000000000006,"Squires, W.C.",Yes,DLSignature,None,1199,2422,769,142,226,456,145,26
fam00a00.tif,fam00a00.jpg,334.tif,3113,2536,589.211356466877,480.0,"Eisenberg, A.D.",Yes,DLSignature,None,1159,2626,926,208,219,497,175,39
fbv15e00.tif,fbv15e00.jpg,335.tif,3257,2560,610.6875,480.0,"Hendershot, M.L.",Yes,DLSignature,None,1228,2062,907,146,230,386,170,27
fbv15e00.tif,fbv15e00.jpg,335.tif,3257,2560,610.6875,480.0,NA,NA,DLLogo,None,1904,75,282,114,357,14,52,21
fcb93e00.tif,fcb93e00.jpg,336.tif,3215,2560,602.8125,480.0,"Bible, G.C.",Yes,DLSignature,None,1488,2678,563,125,279,502,105,23
fcb93e00.tif,fcb93e00.jpg,336.tif,3215,2560,602.8125,480.0,NA,NA,DLLogo,None,1162,46,306,192,217,8,57,36
fez35f00.tif,fez35f00.jpg,337.tif,1575,1200,630.0,480.0,"Holek, M.L.",Yes,DLSignature,None,557,1132,240,37,222,452,96,14
fez35f00.tif,fez35f00.jpg,337.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,31,111,134,132,12,44,53,52
fft10f00.tif,fft10f00.jpg,338.tif,1575,1200,630.0,480.0,"Schultz, F.J.",Yes,DLSignature,None,600,999,317,78,240,399,126,31
fft10f00.tif,fft10f00.jpg,338.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,774,67,181,141,309,26,72,56
fga05a00.tif,fga05a00.jpg,339.tif,2156,1728,598.8888888888889,480.0,"Dimech, Ellen",No,DLSignature,None,843,1639,299,78,234,455,83,21
fga05a00.tif,fga05a00.jpg,339.tif,2156,1728,598.8888888888889,480.0,NA,NA,DLLogo,None,751,78,207,135,208,21,57,37
fgx54f00_1.tif,fgx54f00_1.jpg,340.tif,1575,1200,630.0,480.0,"Ligon, R.H.",Yes,DLSignature,None,771,906,130,76,308,362,52,30
fgx54f00_1.tif,fgx54f00_1.jpg,340.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,124,65,93,91,49,26,37,36
fhi41f00.tif,fhi41f00.jpg,342.tif,1575,1200,630.0,480.0,"Chakraborty, B.B.",Yes,DLSignature,None,592,1091,246,78,236,436,98,31
fhi41f00.tif,fhi41f00.jpg,342.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,460,164,75,78,184,65,30,31
fhz25e00.tif,fhz25e00.jpg,343.tif,3271,2560,613.3125,480.0,"Ferraro, C.J.",Yes,DLSignature,None,430,2356,819,280,80,441,153,52
fik94f00.tif,fik94f00.jpg,344.tif,1575,1200,630.0,480.0,"Austern, H.T.",No,DLSignature,None,645,1012,371,94,258,404,148,37
fja22c00.tif,fja22c00.jpg,345.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,231,1949,412,119,64,541,114,33
fjq59c00.tif,fjq59c00.jpg,346.tif,2292,1728,636.6666666666667,480.0,"Lisanti, V.F.",Yes,DLSignature,None,916,1400,344,97,254,388,95,26
fjx9aa00.tif,fjx9aa00.jpg,347.tif,3125,2496,600.9615384615385,480.0,"Bowden, D.H.",Yes,DLSignature,None,146,1641,1054,213,28,315,202,40
fki00f00-page02_2.tif,fki00f00-page02_2.jpg,349.tif,1575,1200,630.0,480.0,,Yes,DLSignature,None,497,1058,409,98,198,423,163,39
fki32e00.tif,fki32e00.jpg,350.tif,3271,2560,613.3125,480.0,"Krivisky, B.M.",Yes,DLSignature,None,1410,2616,848,367,264,490,159,68
fks41a00.tif,fks41a00.jpg,351.tif,1575,1200,630.0,480.0,"Gertenbech, R.F.",Yes,DLSignature,None,618,1066,301,74,247,426,120,29
fmr56e00.tif,fmr56e00.jpg,352.tif,3296,2560,618.0,480.0,"Stuhl, O.",Yes,DLSignature,None,1495,1990,290,120,280,373,54,22
fny38c00-page05_5.tif,fny38c00-page05_5.jpg,357.tif,2292,1728,636.6666666666667,480.0,"Gwynn, E.S.",Yes,DLSignature,None,158,1260,356,100,43,350,98,27
fny38c00-page05_5.tif,fny38c00-page05_5.jpg,357.tif,2292,1728,636.6666666666667,480.0,"Broeman, Ina",Yes,DLSignature,None,198,1470,469,143,55,408,130,39
fny38c00-page05_5.tif,fny38c00-page05_5.jpg,357.tif,2292,1728,636.6666666666667,480.0,"Gwynn, E.S.",Yes,DLSignature,None,164,1659,617,172,45,460,171,47
fny38c00-page05_5.tif,fny38c00-page05_5.jpg,357.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,114,1780,660,204,31,494,183,56
fny38c00-page05_5.tif,fny38c00-page05_5.jpg,357.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,104,1431,101,73,28,397,28,20
foc33a00-page02_1.tif,foc33a00-page02_1.jpg,358.tif,3150,2400,630.0,480.0,NA,NA,DLLogo,None,641,246,213,204,128,49,42,40
foc33a00-page02_2.tif,foc33a00-page02_2.jpg,359.tif,3150,2400,630.0,480.0,"Keane, T.M.",Yes,DLSignature,None,1465,1358,707,141,293,271,141,28
fpg81e00.tif,fpg81e00.jpg,360.tif,3256,2560,610.5,480.0,"Toohey, W.D.",Yes,DLSignature,None,1178,2200,823,237,220,412,154,44
fpi68d00.tif,fpi68d00.jpg,361.tif,3245,2544,612.2641509433963,480.00000000000006,"Neel, R.M.",Yes,DLSignature,None,1185,1754,771,152,223,330,145,28
fre41e00.tif,fre41e00.jpg,362.tif,3282,2560,615.375,480.0,"Heck, J.D.",Yes,DLSignature,None,532,1585,655,189,99,297,122,35
fre41e00.tif,fre41e00.jpg,362.tif,3282,2560,615.375,480.0,NA,NA,DLLogo,None,112,192,737,236,21,36,138,44
fsc51a00.tif,fsc51a00.jpg,363.tif,1575,1200,630.0,480.0,"Pepples, Ernest",No,DLSignature,None,669,855,271,72,267,342,108,28
fsc51a00.tif,fsc51a00.jpg,363.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,487,54,172,93,194,21,68,37
fsh23c00-page04_4.tif,fsh23c00-page04_4.jpg,367.tif,2292,1728,636.6666666666667,480.0,"Bible, G.C.",Yes,DLSignature,None,829,1583,404,94,230,439,112,26
ftf1aa00.tif,ftf1aa00.jpg,368.tif,3296,2544,621.8867924528303,480.00000000000006,"Little, C.C.",Yes,DLSignature,None,1003,2079,352,97,189,392,66,18
fvz52d00-page02_2.tif,fvz52d00-page02_2.jpg,370.tif,2292,1728,636.6666666666667,480.0,"Boffa, J.R.",Yes,DLSignature,None,918,1260,407,132,255,350,113,36
fwe69c00.tif,fwe69c00.jpg,371.tif,2292,1728,636.6666666666667,480.0,"Feldman, J.D.",Yes,DLSignature,None,894,1246,412,172,248,346,114,47
fwe69c00.tif,fwe69c00.jpg,371.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,246,42,112,113,68,11,31,31
fyg65f00.tif,fyg65f00.jpg,372.tif,1575,1200,630.0,480.0,"Schan, Marilyn",Yes,DLSignature,None,518,1047,370,81,207,418,148,32
fyg65f00.tif,fyg65f00.jpg,372.tif,1575,1200,630.0,480.0,,Yes,DLSignature,,553,943,155,81,221,377,62,32
fys53c00-page02_3.tif,fys53c00-page02_3.jpg,375.tif,2292,1728,636.6666666666667,480.0,"Koplow, M.G.",Yes,DLSignature,None,740,899,768,164,205,249,213,45
fzf54f00_1.tif,fzf54f00_1.jpg,376.tif,1575,1200,630.0,480.0,"Schultz, F.J.",Yes,DLSignature,None,610,847,269,76,244,338,107,30
fzf54f00_1.tif,fzf54f00_1.jpg,376.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,839,68,193,139,335,27,77,55
fzh11c00-var.tif,fzh11c00-var.jpg,378.tif,3150,2400,630.0,480.0,,No,DLSignature,None,1576,1447,400,118,315,289,80,23
fzx20e00-page02_1.tif,fzx20e00-page02_1.jpg,379.tif,3294,2560,617.625,480.0,NA,NA,DLLogo,None,1189,87,176,186,222,16,33,34
fzx20e00-page02_2.tif,fzx20e00-page02_2.jpg,380.tif,3295,2560,617.8125,480.0,"Whitehair, T.E.",Yes,DLSignature,None,1254,1614,438,132,235,302,82,24
fzx20e00-page02_2.tif,fzx20e00-page02_2.jpg,380.tif,3295,2560,617.8125,480.0,"Bleustein, J.L.",Yes,DLSignature,None,495,2362,620,158,92,442,116,29
gal01c00.tif,gal01c00.jpg,381.tif,2100,1600,630.0,480.0,"Hamann, M.A.",Yes,DLSignature,None,873,989,489,89,261,296,146,26
gal01c00.tif,gal01c00.jpg,381.tif,2100,1600,630.0,480.0,NA,NA,DLLogo,None,699,45,99,119,209,13,29,35
gat5aa00.tif,gat5aa00.jpg,382.tif,3300,2544,622.6415094339623,480.00000000000006,"Landry, J.T.",Yes,DLSignature,None,1613,2043,620,132,304,385,116,24
gcb93e00-page03_1.tif,gcb93e00-page03_1.jpg,383.tif,3219,2560,603.5625,480.0,NA,NA,DLLogo,None,1164,72,316,193,218,13,59,36
gcb93e00-page03_3.tif,gcb93e00-page03_3.jpg,385.tif,3210,2560,601.875,480.0,"Bible, G.C.",Yes,DLSignature,None,1357,1142,596,125,254,214,111,23
gcf65f00.tif,gcf65f00.jpg,386.tif,1575,1200,630.0,480.0,"Traviesas, H.",Yes,DLSignature,None,660,760,117,67,264,304,46,26
gcv85f00.tif,gcv85f00.jpg,387.tif,1575,1200,630.0,480.0,"Whelan, F.X.",Yes,DLSignature,None,601,1156,296,98,240,462,118,39
gcv85f00.tif,gcv85f00.jpg,387.tif,1575,1200,630.0,480.0,,Yes,DLSignature,None,938,673,147,90,375,269,58,36
gcv85f00.tif,gcv85f00.jpg,387.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,85,42,201,181,34,16,80,72
gdh93f00.tif,gdh93f00.jpg,388.tif,1575,1200,630.0,480.0,"Chakraborty, B.B.",Yes,DLSignature,None,655,1082,246,74,262,432,98,29
gdh93f00.tif,gdh93f00.jpg,388.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,490,123,73,78,196,49,29,31
getdoc.tif,getdoc.jpg,389.tif,3300,2480,638.7096774193549,480.0,"Whitmire, C.E.",Yes,DLSignature,None,1384,1888,496,105,267,365,96,20
getdoc.tif,getdoc.jpg,389.tif,3300,2480,638.7096774193549,480.0,NA,NA,DLLogo,None,1654,286,174,182,320,55,33,35
gfg5aa00.tif,gfg5aa00.jpg,390.tif,3300,2544,622.6415094339623,480.00000000000006,"Little, C.C.",Yes,DLSignature,None,1648,2016,391,112,310,380,73,21
gfg5aa00.tif,gfg5aa00.jpg,390.tif,3300,2544,622.6415094339623,480.00000000000006,"Hoyt, W.T.",Yes,DLSignature,None,756,2028,345,333,142,382,65,62
gfz10e00.tif,gfz10e00.jpg,391.tif,3294,2560,617.625,480.0,"Jessup, H.S.",Yes,DLSignature,None,220,1861,693,155,41,348,129,29
gfz10e00.tif,gfz10e00.jpg,391.tif,3294,2560,617.625,480.0,NA,NA,DLLogo,None,130,110,720,224,24,20,135,42
ggp21c00-var.tif,ggp21c00-var.jpg,392.tif,3150,2400,630.0,480.0,"Tarrance, Lance",Yes,DLSignature,None,1073,1924,714,252,214,384,142,50
ggp21c00-var.tif,ggp21c00-var.jpg,392.tif,3150,2400,630.0,480.0,"Nielsen, Vigo G.",Yes,DLSignature,None,1280,2157,459,119,256,431,91,23
ghz25e00.tif,ghz25e00.jpg,393.tif,3272,2560,613.5,480.0,"Ferraro, C.J.",Yes,DLSignature,None,430,2383,823,293,80,446,154,54
giy01a00-page02_1.tif,giy01a00-page02_1.jpg,394.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,90,20,187,177,36,8,74,70
giy01a00-page02_2.tif,giy01a00-page02_2.jpg,395.tif,1575,1200,630.0,480.0,"Newmark, G.B.",Yes,DLSignature,None,621,868,321,120,248,347,128,48
gjk79c00.tif,gjk79c00.jpg,396.tif,2292,1728,636.6666666666667,480.0,"Lisanti, V.F.",Yes,DLSignature,None,1004,1422,509,113,278,395,141,31
gjl70a00-page2_2.tif,gjl70a00-page2_2.jpg,398.tif,1575,1200,630.0,480.0,"Coiley, G.K.",Yes,DLSignature,None,608,697,375,75,243,278,150,30
gjl70a00-page2_2.tif,gjl70a00-page2_2.jpg,398.tif,1575,1200,630.0,480.0,,Yes,DLSignature,None,678,980,98,99,271,392,39,39
gjl70a00-page2_2.tif,gjl70a00-page2_2.jpg,398.tif,1575,1200,630.0,480.0,,Yes,DLSignature,None,308,905,133,172,123,362,53,68
gjw13f00.tif,gjw13f00.jpg,400.tif,3293,2544,621.3207547169811,480.00000000000006,"Pellett, B.R.",Yes,DLSignature,None,336,2286,600,155,63,431,113,29
gjw13f00.tif,gjw13f00.jpg,400.tif,3293,2544,621.3207547169811,480.00000000000006,NA,NA,DLLogo,None,1068,153,402,218,201,28,75,41
gko55e00-page02_1.tif,gko55e00-page02_1.jpg,401.tif,3320,2560,622.5,480.0,NA,NA,DLLogo,None,1129,109,330,210,211,20,61,39
gko55e00-page02_2.tif,gko55e00-page02_2.jpg,402.tif,3323,2560,623.0625,480.0,"Camisa, R.J.",Yes,DLSignature,None,1046,2346,800,176,196,439,150,33
gmk15f00.tif,gmk15f00.jpg,403.tif,1575,1200,630.0,480.0,"Shipley, D.K.",No,DLSignature,None,734,1091,226,89,293,436,90,35
gmk15f00.tif,gmk15f00.jpg,403.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,134,63,91,86,53,25,36,34
gnx21c00-page02_2.tif,gnx21c00-page02_2.jpg,405.tif,2292,1728,636.6666666666667,480.0,"Bible, G.C.",Yes,DLSignature,None,239,1559,482,116,66,433,133,32
gpg81e00.tif,gpg81e00.jpg,406.tif,3254,2560,610.125,480.0,"Toohey, W.D.",Yes,DLSignature,None,1143,2634,898,241,214,493,168,45
gpi68d00.tif,gpi68d00.jpg,407.tif,3248,2544,612.8301886792453,480.00000000000006,"Neel, R.M.",Yes,DLSignature,None,1217,2587,634,187,229,488,119,35
gpq38e00-page02_1.tif,gpq38e00-page02_1.jpg,408.tif,3296,2560,618.0,480.0,"Boder, J.B.",Yes,DLSignature,None,1374,2265,299,252,257,424,56,47
gpq38e00-page02_1.tif,gpq38e00-page02_1.jpg,408.tif,3296,2560,618.0,480.0,NA,NA,DLLogo,None,1129,162,411,256,211,30,77,48
gpq38e00-page02_2.tif,gpq38e00-page02_2.jpg,409.tif,3296,2560,618.0,480.0,"Boder, J.B.",Yes,DLSignature,None,875,2196,345,251,164,411,64,47
gpq38e00-page02_2.tif,gpq38e00-page02_2.jpg,409.tif,3296,2560,618.0,480.0,NA,NA,DLLogo,None,1129,107,403,248,211,20,75,46
gpx9aa00-first.tif,gpx9aa00-first.jpg,410.tif,3125,2520,595.2380952380952,480.0,"Bowden, D.H.",Yes,DLSignature,None,1156,1916,988,188,220,364,188,35
gpx9aa00-first.tif,gpx9aa00-first.jpg,410.tif,3125,2520,595.2380952380952,480.0,NA,NA,DLLogo,None,1166,87,187,255,222,16,35,48
grm00d00.tif,grm00d00.jpg,411.tif,2292,1728,636.6666666666667,480.0,"Sudol, Marius",No,DLSignature,None,899,1327,482,173,249,368,133,48
grm00d00.tif,grm00d00.jpg,411.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,139,54,196,186,38,15,54,51
gsj41f00-page02_2.tif,gsj41f00-page02_2.jpg,413.tif,1575,1200,630.0,480.0,"Hamann, M.A.",Yes,DLSignature,None,664,762,361,67,265,304,144,26
gsj41f00-page02_2.tif,gsj41f00-page02_2.jpg,413.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,534,51,67,81,213,20,26,32
gsp65f00.tif,gsp65f00.jpg,414.tif,1575,1200,630.0,480.0,"Traviesas, H.",Yes,DLSignature,None,631,790,98,70,252,316,39,28
gsr09c00.tif,gsr09c00.jpg,415.tif,2292,1728,636.6666666666667,480.0,"Bleustein, J.L.",Yes,DLSignature,None,786,1583,355,86,218,439,98,23
gvz52d00-page02_2.tif,gvz52d00-page02_2.jpg,417.tif,2292,1728,636.6666666666667,480.0,"Bergman, J.I.",Yes,DLSignature,None,926,778,172,161,257,216,47,44
gwo3aa00.tif,gwo3aa00.jpg,418.tif,3300,2480,638.7096774193549,480.0,"Whitmire, C.E.",Yes,DLSignature,None,1248,1601,508,89,241,309,98,17
gwo3aa00.tif,gwo3aa00.jpg,418.tif,3300,2480,638.7096774193549,480.0,NA,NA,DLLogo,None,1651,298,170,195,319,57,32,37
gxp01f00_1.tif,gxp01f00_1.jpg,419.tif,1575,1200,630.0,480.0,"Hsieh, T.C.",Yes,DLSignature,None,551,875,157,46,220,350,62,18
gxv75f00_1.tif,gxv75f00_1.jpg,421.tif,1575,1200,630.0,480.0,"Coiley, G.K.",Yes,DLSignature,None,634,450,271,83,253,180,108,33
gzr94e00-page01_1.tif,gzr94e00-page01_1.jpg,423.tif,3296,2560,618.0,480.0,"Boder, J.B.",Yes,DLSignature,None,1010,2090,283,233,189,391,53,43
gzr94e00-page01_1.tif,gzr94e00-page01_1.jpg,423.tif,3296,2560,618.0,480.0,NA,NA,DLLogo,None,938,538,264,175,175,100,49,32
hba45f00.tif,hba45f00.jpg,425.tif,1575,1200,630.0,480.0,"Maresca, G.P.",Yes,DLSignature,None,227,938,126,70,90,375,50,28
hba45f00.tif,hba45f00.jpg,425.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,57,120,134,132,22,48,53,52
hbk41e00.tif,hbk41e00.jpg,426.tif,3275,2560,614.0625,480.0,"Vollmuth, T.A.",Yes,DLSignature,None,354,1559,858,234,66,292,160,43
hbk41e00.tif,hbk41e00.jpg,426.tif,3275,2560,614.0625,480.0,NA,NA,DLLogo,None,122,190,743,238,22,35,139,44
hbt66c00.tif,hbt66c00.jpg,427.tif,2292,1728,636.6666666666667,480.0,"Takada, Kohji",Yes,DLSignature,None,210,1653,210,68,58,459,58,18
hby31f00_1.tif,hby31f00_1.jpg,428.tif,1575,1200,630.0,480.0,"Charles, F.K.",No,DLSignature,None,669,819,247,63,267,327,98,25
hby31f00_1.tif,hby31f00_1.jpg,428.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,465,72,176,103,186,28,70,41
hby31f00_3.tif,hby31f00_3.jpg,430.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,203,132,129,77,81,52,51,30
hcj11c00-page02_1.tif,hcj11c00-page02_1.jpg,431.tif,3150,2400,630.0,480.0,NA,NA,DLLogo,None,156,237,275,260,31,47,55,52
hcj11c00-page02_2.tif,hcj11c00-page02_2.jpg,432.tif,3150,2400,630.0,480.0,"Holek, M.L.",Yes,DLSignature,None,466,1147,544,93,93,229,108,18
hcu72e00_1.tif,hcu72e00_1.jpg,433.tif,3238,2560,607.125,480.0,NA,NA,DLLogo,None,1244,1,340,128,233,0,63,24
hcu72e00_2.tif,hcu72e00_2.jpg,434.tif,3235,2560,606.5625,480.0,"Krivisky, B.M.",Yes,DLSignature,None,1243,1585,973,471,233,297,182,88
hdx55e00.tif,hdx55e00.jpg,435.tif,3350,2560,628.125,480.0,"Galeotti, K.L.",Yes,DLSignature,None,1157,2235,716,193,216,419,134,36
hdx55e00.tif,hdx55e00.jpg,435.tif,3350,2560,628.125,480.0,NA,NA,DLLogo,None,1132,164,319,209,212,30,59,39
hez90c00.tif,hez90c00.jpg,436.tif,3150,2400,630.0,480.0,"Wilhelm, J.F.",Yes,DLSignature,None,655,1980,536,103,131,396,107,20
hez90c00.tif,hez90c00.jpg,436.tif,3150,2400,630.0,480.0,"Gravely, L.E.",Yes,DLSignature,None,851,2087,289,89,170,417,57,17
hfn24f00.tif,hfn24f00.jpg,437.tif,1575,1200,630.0,480.0,"Toohey, W.D.",Yes,DLSignature,None,558,1197,291,87,223,478,116,34
hfv39d00.tif,hfv39d00.jpg,438.tif,3244,2544,612.0754716981132,480.00000000000006,,No,DLSignature,None,1635,2855,671,110,308,538,126,20
hfw98c00.tif,hfw98c00.jpg,439.tif,2292,1728,636.6666666666667,480.0,"Molloy, S.M.",Yes,DLSignature,None,821,1782,323,159,228,495,89,44
hfw98c00.tif,hfw98c00.jpg,439.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,146,351,455,148,40,97,126,41
hgp21c00-var.tif,hgp21c00-var.jpg,440.tif,3150,2400,630.0,480.0,"Tarrance, Lance",Yes,DLSignature,None,1051,2021,655,199,210,404,131,39
hgp21c00-var.tif,hgp21c00-var.jpg,440.tif,3150,2400,630.0,480.0,"Nielsen, Vigo G.",Yes,DLSignature,None,1214,2228,388,92,242,445,77,18
hhz25e00.tif,hhz25e00.jpg,441.tif,3273,2560,613.6875,480.0,"Ferraro, C.J.",Yes,DLSignature,None,403,2373,812,265,75,444,152,49
hki32e00.tif,hki32e00.jpg,442.tif,3267,2560,612.5625,480.0,"Krivisky, B.M.",Yes,DLSignature,None,1193,2276,846,491,223,426,158,92
hki32e00.tif,hki32e00.jpg,442.tif,3267,2560,612.5625,480.0,NA,NA,DLLogo,None,1085,274,321,209,203,51,60,39
hku85f00.tif,hku85f00.jpg,443.tif,1575,1200,630.0,480.0,"Whelan, F.X.",Yes,DLSignature,None,642,1017,304,103,256,406,121,41
hku85f00.tif,hku85f00.jpg,443.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,88,25,202,196,35,10,80,78
hlm6aa00-init.tif,hlm6aa00-init.jpg,444.tif,3300,2544,622.6415094339623,480.00000000000006,,No,DLSignature,None,1733,2404,570,174,326,453,107,32
hls03f00_1.tif,hls03f00_1.jpg,445.tif,3300,2544,622.6415094339623,480.00000000000006,,No,DLSignature,None,1320,2356,398,84,249,444,75,15
hmb86c00.tif,hmb86c00.jpg,447.tif,2292,1728,636.6666666666667,480.0,"Camisa, R.J.",Yes,DLSignature,None,201,1677,364,179,55,465,101,49
hmb86c00.tif,hmb86c00.jpg,447.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,739,264,191,111,205,73,53,30
hmw91c00_2.tif,hmw91c00_2.jpg,449.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,307,1525,342,182,85,423,95,50
hmw91c00_2.tif,hmw91c00_2.jpg,449.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,942,1197,480,168,261,332,133,46
hmw91c00_2.tif,hmw91c00_2.jpg,449.tif,2292,1728,636.6666666666667,480.0,,Yes,DLSignature,None,1351,1164,73,71,375,323,20,19
hna35f00.tif,hna35f00.jpg,450.tif,1575,1200,630.0,480.0,"Clark, J.M.",Yes,DLSignature,None,699,1027,187,64,279,410,74,25
hna35f00.tif,hna35f00.jpg,450.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,160,37,177,95,64,14,70,38
hnl93f00.tif,hnl93f00.jpg,451.tif,1575,1200,630.0,480.0,"Pollice, Lorraine",Yes,DLSignature,None,629,727,287,96,251,290,114,38
hpj41f00.tif,hpj41f00.jpg,452.tif,1575,1200,630.0,480.0,"Hamann, M.A.",Yes,DLSignature,None,660,673,256,50,264,269,102,20
hpj41f00.tif,hpj41f00.jpg,452.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,546,85,52,59,218,34,20,23
hpz95d00.tif,hpz95d00.jpg,453.tif,2292,1728,636.6666666666667,480.0,"Geha, R.S.",Yes,DLSignature,None,942,1209,318,145,261,335,88,40
hpz95d00.tif,hpz95d00.jpg,453.tif,2292,1728,636.6666666666667,480.0,NA,NA,DLLogo,None,764,232,173,211,212,64,48,58
hqi59c00.tif,hqi59c00.jpg,454.tif,2292,1728,636.6666666666667,480.0,"Glen, J.F.",Yes,DLSignature,None,824,1513,382,111,228,420,106,30
hqi59c00.tif,hqi59c00.jpg,454.tif,2292,1728,636.6666666666667,480.0,"McAllister, Harmon",Yes,DLSignature,None,323,1524,358,129,89,423,99,35
hqi59c00.tif,hqi59c00.jpg,454.tif,2292,1728,636.6666666666667,480.0,"Geha, R.S.",Yes,DLSignature,None,705,1858,590,194,195,516,163,53
hst85f00.tif,hst85f00.jpg,455.tif,1575,1200,630.0,480.0,"Honeycutt, D.G.",Yes,DLSignature,None,649,768,252,75,259,307,100,30
hst85f00.tif,hst85f00.jpg,455.tif,1575,1200,630.0,480.0,NA,NA,DLLogo,None,139,42,184,98,55,16,73,39
hti31a00_1.tif,hti31a00_1.jpg,456.tif,1575,1200,630.0,480.0,"Wortham, E.C.",Yes,DLSignature,None,714,847,239,93,285,338,95,37
